FileName,CCDC,L1,L2,L3,L4,L5,L6,D1,D2,D3,D4,D5,D6,DA1,DA2,DA3,DA4,DA5,DA6,zfs,E/D
183,159101,C[SH](C)O,Cc1cc(CNO)c(O)c(N(O)O)c1,C[SH](C)O,Cc1cc(CNO)c(O)c(N(O)O)c1,X,X,1,2,1,2,0,0,O,O,N,O,O,N,48.59569,0.230621
184,BACNOJ,C[SH](C)O,ONCc1cc(-c2ccccc2)cc(N(O)O)c1O,C[SH](C)O,ONCc1cc(-c2ccccc2)cc(N(O)O)c1O,X,X,1,2,1,2,0,0,O,O,N,O,O,N,56.853167,0.184628
186,BACVIL,Oc1c(O)c2cccnc2c2ncccc12,Oc1c(O)c2cccnc2c2ncccc12,Oc1c(O)c2cccnc2c2ncccc12,X,X,X,2,2,2,0,0,0,N,N,N,N,N,N,76.202935,0.078334
188,BAFTEK,OS(O)(O)c1ccc(NCc2ccccn2)cc1,OS(O)(O)c1ccc(NCc2ccccn2)cc1,O,O,X,X,2,2,1,1,0,0,N,N,N,N,O,O,-0.604111,0.001211
189,BAGDUI,NC(O)c1cccnc1,NC(O)c1cccnc1,O,O,O,O,1,1,1,1,1,1,O,O,N,O,O,N,-4.313664,0.020803
190,BAGGAR,CC(NO)C(C)NCCCN,CC(NO)C(C)NCCCN,X,X,X,X,3,3,0,0,0,0,N,N,N,N,N,N,56.213437,0.242788
191,1105173,OC(O)O,NCCN,NCCN,X,X,X,2,2,2,0,0,0,O,O,N,N,N,N,98.600938,0.058088
192,BAHPUW,Cl,NCCCNCCN,CC(C)(N)CN,X,X,X,1,3,2,0,0,0,Cl,N,N,N,N,N,-1.828389,0.225156
193,1105431,CCS(C)C(O)O,CCS(C)C(O)O,O,O,X,X,2,2,1,1,0,0,S,O,O,S,O,O,50.66343,0.05465
194,BAKPOW,NCS,Cc1cccc(NC(O)c2ccccn2)c1,NCS,Cc1cccc(NC(O)c2ccccn2)c1,X,X,1,2,1,2,0,0,O,N,N,O,N,N,-0.676222,0.013911
195,2065376,NCS,Cc1cc(C)cc(NC(O)c2ccccn2)c1,NCS,Cc1cc(C)cc(NC(O)c2ccccn2)c1,X,X,1,2,1,2,0,0,O,N,N,O,N,N,2.143786,0.007029
196,BAKQIR,NCS,NCS,COc1ccc(NC(O)c2ccccn2)cc1,COc1ccc(NC(O)c2ccccn2)cc1,X,X,1,1,2,2,0,0,O,O,N,N,N,N,82.737991,0.288453
197,2065380,Cl,OC(Nc1ccccc1)c1ccccn1,Cl,OC(Nc1ccccc1)c1ccccn1,X,X,1,2,1,2,0,0,Cl,O,N,Cl,O,N,39.354433,0.18655
198,BAKRAK,O,OC(Nc1ccccc1)c1ccccn1,O,OC(Nc1ccccc1)c1ccccn1,X,X,1,2,1,2,0,0,O,O,N,O,O,N,-41.741408,0.320232
199,2065383,NCS,NCS,COc1cc(NC(O)c2ccccn2)cc(OC)c1,COc1cc(NC(O)c2ccccn2)cc(OC)c1,X,X,1,1,2,2,0,0,O,O,N,N,N,N,71.351502,0.094873
200,BAMDOM,NCS,Cn1ccnc1C(O)c1nccn1C,NCS,Cn1ccnc1C(O)c1nccn1C,X,X,1,2,1,2,0,0,N,N,N,N,N,N,2.479705,0.002457
204,BANWES,NCS,CCCC(O)NN,CCCC(O)NN,NCS,X,X,1,2,2,1,0,0,O,N,N,O,N,N,33.36907089,0.158797825
205,BANWIW,NCS,NNC(O)c1cccc(O)c1,NNC(O)c1cccc(O)c1,NCS,X,X,1,2,2,1,0,0,O,N,N,O,N,N,56.247094,0.18971
206,133096,c1ccc2c(c1)C1=NC2=NC2=NC(=NC3=NC(=NC4=NC(=N1)c1ccccc14)c1ccccc13)c1ccccc12,CN,CN,X,X,X,4,1,1,0,0,0,N,N,N,N,C,C,59.71560169,0.112905917
208,1510035,COC(O)c1cccc(C)c1NC(O)c1ccccn1,ON(O)O,COC(O)c1cccc(C)c1NC(O)c1ccccn1,ON(O)O,X,X,2,1,2,1,0,0,N,O,O,N,O,O,40.473768,0.076902
214,BDMGCO10,Br,Br,CONC(C)C(C)NO,CONC(C)C(C)NO,X,X,1,1,2,2,0,0,Br,Br,N,N,N,N,8.09823,0.139594
216,BEBDUI,CC1(N)CNCCNCCCNCCNC1,Cl,X,X,X,X,5,1,0,0,0,0,Cl,N,N,N,N,N,77.494631,0.101864
217,794826,OC(Nc1cc(Cl)c(Cl)cc1NC(O)c1ccccn1)c1ccccn1,Cl,Cl,X,X,X,4,1,1,0,0,0,Cl,Cl,N,N,N,N,93.603761,0.283077
219,1479093,OCc1cccc(CNNC(O)c2cc3ccccc3cc2O)n1,OCc1cccc(CNNC(O)c2cc3ccccc3cc2O)n1,X,X,X,X,3,3,0,0,0,0,N,N,O,N,N,O,-40.673082,0.268199
225,1552770,Cc1ccc(-c2cc(C3=NC(C)(C)CO3)nc(C3=NC(C)(C)CO3)c2)cc1,Cc1ccc(-c2cc(C3=NC(C)(C)CO3)nc(C3=NC(C)(C)CO3)c2)cc1,X,X,X,X,3,3,0,0,0,0,N,N,N,N,N,N,120.291605,0.018572
226,BELGEF,c1ccc2c(c1)C1=NC2=NC2=NC(=NC3=NC(=NC4=NC(=N1)c1ccccc14)c1ccccc13)c1ccccc12,CN,CN,X,X,X,4,1,1,0,0,0,N,N,C,N,N,C,94.806609,0.248722
228,BEMNIQ,Oc1ccccc1Sc1ccccc1O,Oc1ccccc1Sc1ccccc1O,X,X,X,X,3,3,0,0,0,0,S,O,O,S,O,O,-11.1425375,0.171851312
232,BENCIH,CC(NNC(O)Nc1ccccc1)c1ccccc1O,NNN,c1cnc2c(c1)ccc1cccnc12,X,X,X,3,1,2,0,0,0,O,O,N,N,N,N,42.47708266,0.130994457
233,909736,OC(O)C1CC=CCC1C(O)O,c1cnc2c(c1)ccc1cccnc12,O,O,O,X,1,2,1,1,1,0,N,N,O,O,O,O,101.390659,0.067565
234,BENFOR,OC(O)c1ccc(Cl)nc1,O,O,OC(O)c1ccc(Cl)nc1,O,O,1,1,1,1,1,1,O,O,O,O,O,O,122.307329,0.137549
235,1108851,OC1=NS(O)(O)c2ccccc21,O,O,O,O,OC1=NS(O)(O)c2ccccc21,1,1,1,1,1,1,O,O,N,O,O,N,85.520465,0.087325
236,BEQDEH,Cc1nn(-c2ccccc2)c(O)c1C(Nc1cccc2ccccc12)c1ccccc1,Cc1nn(-c2ccccc2)c(O)c1C(Nc1cccc2ccccc12)c1ccccc1,CN(C)CO,CN(C)CO,X,X,2,2,1,1,0,0,O,O,O,O,N,N,107.935778,0.179074
237,206514,NCS,CO,C1CNCCN1,NCS,CO,C1CNCCN1,1,1,1,1,1,1,O,N,N,O,N,N,120.066372,0.157806
238,BEQQAP,O,Oc1cccc(C(O)O)c1,NC(O)c1cccnc1,O,Oc1cccc(C(O)O)c1,NC(O)c1cccnc1,1,1,1,1,1,1,O,O,N,O,O,N,-68.773698,0.062321
239,225508,CC(C)O[PH](O)(NC(S)c1ccccc1)OC(C)C,CC(C)O[PH](O)(NC(S)c1ccccc1)OC(C)C,CC(C)O[PH](O)(NC(S)c1ccccc1)OC(C)C,CC(C)O[PH](O)(NC(S)c1ccccc1)OC(C)C,X,X,2,1,2,1,0,0,S,O,O,S,O,O,-99.348886,0.290445
240,BESXAZ,OC(O)CC(O)C(O)O,O,OC(O)CC(O)C(O)O,O,X,X,2,1,2,1,0,0,O,O,O,O,O,O,-33.272307,0.108543
241,1109323,O,O,COc1cc(CO)ccc1O,COc1cc(CO)ccc1O,X,X,1,1,2,2,0,0,O,O,O,O,O,O,20.17276256,0.164774718
242,BEXNIB10,NC(O)c1ccccn1,O,NC(O)c1ccccn1,O,X,X,2,1,2,1,0,0,O,O,N,O,N,O,6.898511,0.329317
243,844814,OCc1cccc(CO)n1,OC(O)c1cccc(C(O)O)n1,X,X,X,X,3,3,0,0,0,0,O,O,O,O,N,N,-12.668931,0.189384
245,163542,C(CNCCNCCCNCC1=CN=CN1)CNCC1CN=CN=1,X,X,X,X,X,6,0,0,0,0,0,N,N,N,N,N,N,77.591722,0.037238
246,BIGCUQ,Cl,Cl,OC(Nc1ccccc1NC(O)c1ccccn1)c1ccccn1,X,X,X,1,1,4,0,0,0,Cl,Cl,N,N,N,N,34.47100054,0.17266626
247,BIHCEA,CN1CCN(C)Cc2cccc(n2)CN(C)CCN(C)Cc2cccc(n2)C1,X,X,X,X,X,6,0,0,0,0,0,N,N,N,N,N,N,-4.830664,0.148374
248,235687,c1c[nH]c(-c2ncc[nH]2)n1,O,c1c[nH]c(-c2ncc[nH]2)n1,O,X,X,2,1,2,1,0,0,N,N,O,N,N,O,-20.515004,0.216346
249,BIKCUT,c1ccc(CN2CCN(Cc3ccccn3)CC2)nc1,ON(O)O,ON(O)O,X,X,X,4,1,1,0,0,0,N,N,O,N,N,O,-84.864983,0.018624
250,BIKMUD,c1ccc(CNC2CC(NCc3ccccn3)CC(NCc3ccccn3)C2)nc1,X,X,X,X,X,6,0,0,0,0,0,N,N,N,N,N,N,-8.551243,0.012765
252,BILBOQ,CC(C)(C)c1cc(O)c(O)c(C(C)(C)C)c1,NCc1ccncc1,CC(C)(C)c1cc(O)c(O)c(C(C)(C)C)c1,NCc1ccncc1,X,X,2,1,2,1,0,0,N,O,O,N,O,O,-22.664077,0.112011
254,BIMMUG,CC(C)CC(NC(O)C(N)O)C(O)O,c1ccc(-c2cccc(-c3ccccn3)n2)nc1,X,X,X,X,3,3,0,0,0,0,O,N,N,N,N,N,129.640345,0.001642
256,BINMES,O,OC(O)Cc1c[nH]c2ccccc12,OC(O)Cc1c[nH]c2ccccc12,c1cnc2c(c1)ccc1cccnc12,X,X,1,2,1,2,0,0,O,O,O,O,N,N,79.412141,0.104489
257,913725,CN1C(C(O)Nc2ccccn2)=C(O)c2ccccc2S1(O)O,CN(C)CO,CN1C(C(O)Nc2ccccn2)=C(O)c2ccccc2S1(O)O,CN(C)CO,X,X,2,1,2,1,0,0,O,N,O,O,N,O,4.4590219,0.110005013
261,1111566,O[PH](c1ccccc1)(c1ccccc1)c1ccccc1,ON(O)O,O[PH](c1ccccc1)(c1ccccc1)c1ccccc1,ON(O)O,X,X,1,2,1,2,0,0,O,O,O,O,O,O,-48.479486,0.303079
263,BIVPIF,NCC(O)NCC(O)O,ONO,CCNCCN,X,X,X,3,1,2,0,0,0,O,N,N,N,N,N,52.75526081,0.127956607
264,1111930,C1=CC=CN(O)C1C(O)(O),C1=CC=CN(O)C1C(O)(O),O,O,X,X,2,2,1,1,0,0,O,O,O,O,O,O,20.364608,0.072127
265,BIXBUG,NCC(NNc1ccccc1O)NNc1ccccc1O,c1ccncc1,c1ccncc1,X,X,X,4,1,1,0,0,0,O,O,N,N,N,N,39.93020268,0.12165302
266,BIXHIZ,OC(O)C(O)O,CC(NCCNC(C)c1ccccn1)c1ccccn1,X,X,X,X,2,4,0,0,0,0,O,O,N,N,N,N,70.625833,0.041091
267,2180261,OCc1cc(-c2ccccn2)nc(-c2ccccn2)c1,OCc1cc(-c2ccccn2)nc(-c2ccccn2)c1,X,X,X,X,3,3,0,0,0,0,N,N,N,N,N,N,121.030904,0.001589
268,BIYGUP,NCS,C1=CCN(O)C=C1CN,C1=CCN(O)C=C1CN,NCS,NCC1C=CCN(O)C=1,NCC1C=CCN(O)C=1,1,1,1,1,1,1,N,O,O,N,O,O,72.455884,0.069261
270,BIYHOG,CCCC(O)O,Cc1ncc[nH]1,CCCC(O)O,Cc1ncc[nH]1,X,X,2,1,2,1,0,0,O,O,N,O,O,N,-95.388702,0.280083
271,1890535,OC(O)c1c(Cl)cncc1Cl,O,c1cc(CCCc2ccncc2)ccn1,OC(O)c1c(Cl)cncc1Cl,O,c1cc(CCCc2ccncc2)ccn1,1,1,1,1,1,1,O,O,N,O,O,N,81.976034,0.20636
274,968431,OC(O)Cc1cn2ccccc2n1,O,OC(O)Cc1cn2ccccc2n1,O,X,X,2,1,2,1,0,0,O,N,O,O,N,O,87.239343,0.138182
276,BOHDEH,c1ccc(-c2ccccn2)nc1,OC(O)O,c1ccc(-c2ccccn2)nc1,X,X,X,2,2,2,0,0,0,N,N,O,O,N,N,41.67166127,0.150739192
278,BOKGUG,OC1=CC=CN=C1O,OC1=CC=CN=C1O,OC1=CC=CN=C1O,OC1=CC=CN=C1O,Cl,Cl,1,1,1,1,1,1,Cl,O,O,Cl,O,O,119.32822,0.196852
279,1889163,OC1=CC=CN=C1O,OC1=CC=CN=C1O,OC1=CC=CN=C1O,OC1=CC=CN=C1O,CCO,CCO,1,1,1,1,1,1,O,O,O,O,O,O,101.421241,0.144125
280,BOKKEU,N(P(=S)(c1ccccc1)c1ccccc1)P(=O)(c1ccccc1)c1ccccc1,N(P(=S)(c1ccccc1)c1ccccc1)P(=O)(c1ccccc1)c1ccccc1,CN(C)CO,CN(C)CO,X,X,2,2,1,1,0,0,O,S,O,O,S,O,94.299816,0.211739
281,BOKNUK,O,O,c1ccc(-c2cccc(-c3cccc(-c4ccccn4)n3)n2)nc1,X,X,X,1,1,4,0,0,0,O,O,N,N,N,N,-122.931238,0.215283
284,1881673,O,COC(O)NN,O,COC(O)NN,X,X,1,2,1,2,0,0,O,O,N,O,O,N,99.172991,0.312097
287,BOQNAW,OC(O)O,c1ccc(Nc2ccccn2)nc1,c1ccc(Nc2ccccn2)nc1,X,X,X,2,2,2,0,0,0,O,O,N,N,N,N,79.167538,0.215408
289,BOTQIL,NC(O)C(O)O,NCCN,NCCN,X,X,X,2,2,2,0,0,0,N,N,N,N,N,O,115.515492,0.094616
291,BOYKOS,Nc1c(C(O)O)cnn1-c1nc2ccccc2s1,Nc1c(C(O)O)cnn1-c1nc2ccccc2s1,O,O,O,O,1,1,1,1,1,1,O,O,O,O,O,O,83.46134,0.247589
293,BOZMAG,OCc1ccccn1,OCc1ccccn1,O,O,X,X,2,2,1,1,0,0,N,N,O,O,O,O,-84.041452,0.319236
296,1052807,CC(O)O,O,OCCCc1cccnc1,CC(O)O,O,OCCCc1cccnc1,1,1,1,1,1,1,O,O,N,O,O,N,34.36464387,0.15659479
297,1114855,C1=NC=C(N(O)O)N1,N,N,N,N,N,1,1,1,1,1,1,N,N,N,N,N,N,89.484516,0.035668
298,BOZXUM,C(NC1=CC=CC=C1)C1=C(O)CC(C)(C)C=C1O,C(NC1=CC=CC=C1)C1=C(O)CC(C)(C)C=C1O,CCO,CCO,X,X,2,2,1,1,0,0,O,O,N,O,O,N,106.196419,0.30231
299,1115030,Cl,[O-]/C(C\N1C=CCC=C1)c1ccccc1,CC(NO)C(C)NO,CC(NO)C(C)NO,X,X,1,1,2,2,0,0,Cl,N,N,N,N,C,11.63098177,0.169956292
302,BPYCXC,Br,Br,OCc1ccncc1,OCc1ccncc1,OCc1ccncc1,OCc1ccncc1,1,1,1,1,1,1,Br,Br,N,N,N,N,68.7851573,0.103864012
303,1115174,c1ccc(-c2ccccn2)nc1,c1ccc(-c2ccccn2)nc1,NCS,NCS,X,X,2,2,1,1,0,0,N,N,N,N,N,N,57.492003,0.084387
304,BTZPCO,Sc1nc2ccccc2s1,c1ccncc1,Sc1nc2ccccc2s1,c1ccncc1,X,X,2,1,2,1,0,0,S,N,N,S,N,N,65.453505,0.019424
305,1938156,OC(O)c1cccc(C(O)O)n1,O,O,c1ccncc1,X,X,3,1,1,1,0,0,O,O,O,O,N,N,-85.596766,0.321606
306,BUBQIA,c1cc(-c2n[nH]c(-c3ccncc3)n2)ccn1,OCO,O,c1cc(-c2n[nH]c(-c3ccncc3)n2)ccn1,OCO,O,1,1,1,1,1,1,N,O,O,N,O,O,-84.037631,0.240138
307,732481,Cl,Cc1cc(C)c(NC(C)c2cccc(-c3nc4ccccc4[nH]3)n2)c(C)c1,Cl,CO,X,X,1,3,1,1,0,0,Cl,N,N,N,Cl,O,-117.285139,0.327876
309,747872,c1c[nH]cn1,c1c[nH]cn1,c1c[nH]cn1,c1c[nH]cn1,c1c[nH]cn1,c1c[nH]cn1,1,1,1,1,1,1,N,N,N,N,N,N,-3.783401,0.106306
310,BUCZII,CC(C)O,CC(C)O,c1cnn(CCN(CCn2cccn2)CCn2cccn2)c1,X,X,X,1,1,4,0,0,0,O,O,N,N,N,N,28.12794052,0.209575657
311,BUKFAR,Cl,Cl,CN(NCc1c[nH]cn1)c1ccccn1,CO,X,X,1,1,3,1,0,0,Cl,Cl,N,N,N,O,90.723485,0.139576
312,1558281,NC(O)c1ccccn1,O,NC(O)c1ccccn1,O,X,X,2,1,2,1,0,0,O,N,O,O,N,O,85.168679,0.188134
313,BUVVIA,OC(O)c1ccc(C(O)O)nc1,c1ccc(-c2ccccn2)nc1,c1ccc(-c2ccccn2)nc1,X,X,X,2,2,2,0,0,0,O,N,N,N,N,N,121.39527,0.184404
314,2035294,Sc1ccccc1S,Cl,Cl,Cc1ccccn1,Cc1ccccn1,X,2,1,1,1,1,0,S,S,Cl,Cl,N,N,102.456071,0.22676
315,BUWNUE,Cc1ncc(CO)c(CNNC(N)N)c1O,N,N,N,X,X,3,1,1,1,0,0,N,N,N,N,O,N,40.6457821,0.121625935
316,1424853,c1ccc(CN(CCN(Cc2ccccn2)Cc2ccccn2)Cc2ccccn2)nc1,X,X,X,X,X,6,0,0,0,0,0,N,N,N,N,N,N,-99.186368,0.204453
317,BUZPUJ,Oc1ccc(C(O)O)nc1,O,Oc1ccc(C(O)O)nc1,O,X,X,2,1,2,1,0,0,O,N,O,O,N,O,-59.135372,0.31325
318,789307,Cc1ccc(S(O)(O)NC(C)C(O)O)cc1,OCO,c1cnc2c(c1)ccc1cccnc12,O,O,X,1,1,2,1,1,0,N,N,O,O,O,O,-111.142281,0.321591
319,CACZOV,OC(O)O,NCCN(CCN)CCN,X,X,X,X,2,4,0,0,0,0,O,O,N,N,N,N,74.464582,0.243696
321,916571,c1ccc(-c2ncc3ccccn23)nc1,Cl,Cl,c1ccc(-c2ncc3ccccn23)nc1,X,X,2,1,1,2,0,0,N,Cl,N,Cl,N,N,85.904133,0.289856
322,CAKKUW,OC(Nc1ccccc1OCCOc1ccccc1NC(O)c1ccccn1)c1ccccn1,X,X,X,X,X,6,0,0,0,0,0,O,O,N,N,N,N,-82.635455,0.116082
323,169593,C[SH](C)O,Cc1cnc(NC(O)C2=C(O)c3ccccc3S(O)(O)N2C)s1,C[SH](C)O,Cc1cnc(NC(O)C2=C(O)c3ccccc3S(O)(O)N2C)s1,X,X,1,2,1,2,0,0,O,N,O,O,N,O,113.57503,0.149561
324,CANGAB,Cc1nn(-c2ccccc2)c(O)c1C(O)c1ccccc1,Cc1nn(-c2ccccc2)c(O)c1C(O)c1ccccc1,CCO,CO,X,X,2,2,1,1,0,0,O,O,O,O,O,O,65.266452,0.070731
325,258483,O,O,C1=NN=CC1C=1C=CN=CC1,O,O,C=1C=C(C=2C=NNC2)C=CN1,1,1,1,1,1,1,O,O,N,O,O,N,112.326901,0.125595
326,CANRIW,OC(O)c1ccc(C(O)O)nc1,O,O,OC(O)c1ccc(C(O)O)nc1,X,X,2,1,1,2,0,0,O,O,O,O,N,N,-76.476238,0.286934
328,CAPYEB,OC(O)c1ccc(-c2cc(-c3ccc(C(O)O)cc3)nc(C(O)O)c2)cc1,OC(O)c1ccc(-c2cc(-c3ccc(C(O)O)cc3)nc(C(O)O)c2)cc1,O,O,X,X,2,2,1,1,0,0,O,O,N,O,N,O,-119.337469,0.185328
329,2065592,CN(C)CO,OC(OC(C(O)O)C(OC(O)c1ccccc1)C(O)O)c1ccccc1,O,O,O,O,1,1,1,1,1,1,O,O,O,O,O,O,117.96072,0.140653
330,CARQAR,OC(O)C1=CC=C(C[n]2C=CC=C(C(O)O)C2)C=C1,OC(O)C1=CC=C(C[n]2C=CC=C(C(O)O)C2)C=C1,O,O,O,O,1,1,1,1,1,1,O,O,O,O,O,O,75.132729,0.310914
331,282363,CC1CC(C)(C)NCCN(CC(O)O)C(C)CC(C)(C)NCCN1CC(O)O,X,X,X,X,X,6,0,0,0,0,0,O,O,N,N,N,N,91.822516,0.029803
332,CASMAM,O,O,NNNc1nc[nH]n1,O,O,NNNc1nc[nH]n1,1,1,1,1,1,1,O,O,N,O,O,N,51.825197,0.16217
333,282696,OC(O)c1ccc(C(O)O)nc1,O,OC(O)c1ccc(C(O)O)nc1,O,X,X,2,1,2,1,0,0,N,O,O,N,O,O,-66.742728,0.240652
334,CASYIF,Cl,COCc1cc(N(O)C(C)(C)C)ccn1,Cl,COCc1cc(N(O)C(C)(C)C)ccn1,X,X,1,2,1,2,0,0,Cl,O,N,Cl,O,N,-0.92395,0.039624
335,847603,Cl,Cl,CC(C)(C)C(O)Nc1cccc(CN(Cc2ccccn2)Cc2cccc(NC(O)C(C)(C)C)n2)n1,X,X,X,1,1,4,0,0,0,Cl,Cl,N,N,N,N,124.855654,0.242875
336,CAVYIJ,Br,Br,CC(C)(C)C(O)Nc1cccc(CN(Cc2ccccn2)Cc2cccc(NC(O)C(C)(C)C)n2)n1,X,X,X,1,1,4,0,0,0,Br,Br,N,N,N,N,130.002681,0.146411
337,847607,CC(C)(C)C(O)Nc1cccc(CN(Cc2ccccn2)Cc2cccc(NC(O)C(C)(C)C)n2)n1,NNN,NNN,X,X,X,4,1,1,0,0,0,N,N,N,N,N,N,133.113072,0.119693
338,CAWLIX,c1cc(-c2ccncc2)ccn1,OC(O)c1ccc(F)cc1,O,c1cc(-c2ccncc2)ccn1,OC(O)c1ccc(F)cc1,O,1,1,1,1,1,1,N,O,O,N,O,O,119.61469,0.282775
339,266379,CCCNC(NC(NC(O)N(C(C)C)C(C)C)N(C(C)C)C(C)C)c1cccc(C(NCCC)NC(NC(O)N(C(C)C)C(C)C)N(C(C)C)C(C)C)n1,Cl,X,X,X,X,5,1,0,0,0,0,N,N,O,N,O,Cl,18.754039,0.083619
341,1518781,Cl,COC(O)C12CN(C)CC(C(O)OC)(C(c3ccccn3)NC1c1ccccn1)C2(O)O,O,X,X,X,1,4,1,0,0,0,Cl,O,N,N,N,N,67.612627,0.151751
342,CAXJAP,COC(O)C12CN(C)CC(C(O)OC)(C(C3=CC=CC=N3)NC1C1=CC=CC=N1)C2(O)O,OC(O)c1ccccn1,X,X,X,X,4,2,0,0,0,0,O,N,N,N,N,N,61.544131,0.297626
343,1517402,NCS,NCCC(O)NCc1cccnc1,NCCC(O)NCc1cccnc1,NCS,NCCC(O)NCc1cccnc1,NCCC(O)NCc1cccnc1,1,1,1,1,1,1,N,N,N,N,N,N,104.780781,0.142045
344,CAYCIO,NCCSCCNC(O)CN,ONO,ONO,X,X,X,4,1,1,0,0,0,S,N,N,N,N,N,70.006031,0.092667
345,2117040,CC(C)(C)c1cc(O)c(O)c(C(C)(C)C)c1,c1ccc2c(CCc3ccncc3)cccc2c1,CC(C)(C)c1cc(O)c(O)c(C(C)(C)C)c1,c1ccc2c(CCc3ccncc3)cccc2c1,X,X,2,1,2,1,0,0,O,O,N,O,O,N,33.41245103,0.119101222
346,CAYSOM,CC(C)(C)c1cc(NCC(O)c2nc3cc(C(C)(C)C)cc(C(C)(C)C)c3o2)c(O)c(C(C)(C)C)c1,CC(C)(C)c1cc(NCC(O)c2nc3cc(C(C)(C)C)cc(C(C)(C)C)c3o2)c(O)c(C(C)(C)C)c1,X,X,X,X,3,3,0,0,0,0,O,O,N,N,N,N,35.487464,0.276895
347,819583,Oc1ccc(O)c(CN(CC(O)O)CC(O)O)c1,O,O,X,X,X,4,1,1,0,0,0,N,O,O,O,O,O,50.303838,0.1511
348,CAZKIZ,OC(NNC(CCc1ccccc1)c1ccccc1)c1ccccc1,OC(NNC(CCc1ccccc1)c1ccccc1)c1ccccc1,c1ccncc1,c1ccncc1,X,X,2,2,1,1,0,0,O,O,N,N,N,N,-97.408491,0.253529
350,CBENCO01,Cl,Cl,c1ccc2[nH]c(-c3cscn3)nc2c1,c1ccc2[nH]c(-c3cscn3)nc2c1,X,X,1,1,2,2,0,0,Cl,Cl,N,N,N,N,70.414578,0.043564
351,1121736,Cl,CC(NO)C(C)NO,Cl,CC(NO)C(C)NO,X,X,1,2,1,2,0,0,Cl,N,N,Cl,N,N,-18.61921056,0.107048702
352,CEBDIW,C1=CCN(O)C=C1C(O)O,O,O,C1=CCN(O)C=C1C(O)O,O,O,1,1,1,1,1,1,O,O,O,O,O,O,87.105076,0.176363
355,883182,CO,CO,c1cncc(-c2cc(-c3cccnc3)[nH]n2)c1,CO,CO,c1cncc(-c2cc(-c3cccnc3)[nH]n2)c1,1,1,1,1,1,1,O,O,N,O,O,N,65.972445,0.11755
356,CEDZAO,O,OC(O)c1c[nH]cn1,O,OC(O)c1c[nH]cn1,X,X,1,2,1,2,0,0,O,O,N,O,O,N,-62.011089,0.270754
357,907342,Nn1c(-c2ccccn2)nnc1-c1ccccn1,O,Nn1c(-c2ccccn2)nnc1-c1ccccn1,O,X,X,2,1,2,1,0,0,N,N,O,N,N,O,4.899016,0.029074
358,CEGXAO,NCS,c1cnc(-c2nnc(-c3cnccn3)o2)cn1,O,NCS,c1cnc(-c2nnc(-c3cnccn3)o2)cn1,O,1,1,1,1,1,1,O,N,N,O,N,N,117.917116,0.25078
359,1523696,Cl,Cl,C1Nc2nc(n[nH]2)-c2n[nH]c(n2)NCNc2nc(n[nH]2)-c2n[nH]c(n2)N1,X,X,X,1,1,4,0,0,0,Cl,Cl,N,N,N,N,-59.812042,0.323746
360,CEJVOD,NCS,CO,c1ccc2c(c1)nnn2CCn1nnc2ccccc21,NCS,CO,c1ccc2c(c1)nnn2CCn1nnc2ccccc21,1,1,1,1,1,1,O,N,N,O,N,N,79.725624,0.144353
361,1123181,C1CSCCSCCSCCSCCSCCS1,X,X,X,X,X,6,0,0,0,0,0,S,S,S,S,S,S,14.962677,0.171166
362,CEPHIR,O,CN(CCN(C)Cc1cccc(N(C)C)n1)Cc1cccc(N(C)C)n1,O,X,X,X,1,4,1,0,0,0,O,N,N,N,N,O,-5.052008,0.145454
363,1571741,Clc1cc(-c2ccccn2)nc(-c2ccccn2)c1,CC(C)c1cccc(C(C)C)c1O[PH](O)(O)O,CO,O,X,X,3,1,1,1,0,0,N,N,N,O,O,O,65.746938,0.120102
364,CERGUE,COc1ccc(NCc2cc(Cl)ccc2O)c(OC)c1,COc1ccc(NCc2cc(Cl)ccc2O)c(OC)c1,X,X,X,X,3,3,0,0,0,0,O,N,O,N,O,O,35.081769,0.242523
365,1477147,OCCN(CCO)CCO,OCCN(CCO)CCO,X,X,X,X,3,3,0,0,0,0,O,O,N,O,O,N,5.257961,0.20701
366,CETJIU,N1=NC(C)N(N)C1S,O,N1=NC(C)N(N)C1S,O,X,X,2,1,2,1,0,0,S,O,N,S,O,N,30.36447449,0.187580765
367,2211692,Cl,CC(O)c1ccc(N)cc1,O,Cl,CC(O)c1ccc(N)cc1,O,1,1,1,1,1,1,Cl,N,O,Cl,N,O,84.63758,0.312843
369,611630,Cc1ccc(-c2nc(-c3ccccn3)nc(-c3ccccn3)n2)cc1,Cc1ccc(-c2nc(-c3ccccn3)nc(-c3ccccn3)n2)cc1,X,X,X,X,3,3,0,0,0,0,N,N,N,N,N,N,143.079085,0.20011
370,CEXHAR,C(NC=1C(O)N(C=2C=CC=CC2)N(C)C1C)C1C=CC=CC=1O,C(NC=1C(O)N(C=2C=CC=CC2)N(C)C1C)C1C=CC=CC=1O,X,X,X,X,3,3,0,0,0,0,O,O,O,O,N,N,61.131823,0.152488
371,1580010,NCc1cccc(NC(O)Nc2ccccn2)c1,CO,NCc1cccc(NC(O)Nc2ccccn2)c1,CO,X,X,2,1,2,1,0,0,O,O,N,O,O,N,74.666239,0.313387
372,CEZYIS,COc1cccc(CO)c1O,COc1cccc(CO)c1O,c1ccc(-c2ccccn2)nc1,X,X,X,2,2,2,0,0,0,O,O,O,O,N,N,-51.684591,0.132956
